"ProteinID","logFC","AveExpr","t","P.Value","adj.P.Val","B","UniprotID","From","Entry","Reviewed","Entry.Name","Protein.names","Gene.Names","Organism","Length","Gene.Ontology..biological.process.","Gene.Ontology.IDs","Gene.Ontology..cellular.component.","Gene.Ontology..molecular.function.","Interacts.with","Gene.Ontology..GO.","Subcellular.location..CC.","IsSelenoprotein"
"O54785",0.248380099499996,18.0253833621429,0.646676441582894,0.52876524693176,0.675626954835539,-5.83238430049988,"O54785","O54785","O54785","reviewed","LIMK2_MOUSE","LIM domain kinase 2 (LIMK-2) (EC 2.7.11.1)","Limk2","Mus musculus (Mouse)",638,"astral microtubule organization [GO:0030953]; cornea development in camera-type eye [GO:0061303]; establishment of vesicle localization [GO:0051650]; head development [GO:0060322]; negative regulation of cilium assembly [GO:1902018]; positive regulation of protein localization to nucleus [GO:1900182]; protein phosphorylation [GO:0006468]; spermatogenesis [GO:0007283]","GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005737; GO:0005801; GO:0005813; GO:0006468; GO:0007283; GO:0030953; GO:0046872; GO:0048471; GO:0051650; GO:0060322; GO:0061303; GO:0072686; GO:0106310; GO:1900182; GO:1902018","centrosome [GO:0005813]; cis-Golgi network [GO:0005801]; cytoplasm [GO:0005737]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]","ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]","","centrosome [GO:0005813]; cis-Golgi network [GO:0005801]; cytoplasm [GO:0005737]; mitotic spindle [GO:0072686]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein kinase activity [GO:0004672]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; astral microtubule organization [GO:0030953]; cornea development in camera-type eye [GO:0061303]; establishment of vesicle localization [GO:0051650]; head development [GO:0060322]; negative regulation of cilium assembly [GO:1902018]; positive regulation of protein localization to nucleus [GO:1900182]; protein phosphorylation [GO:0006468]; spermatogenesis [GO:0007283]","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, spindle {ECO:0000250|UniProtKB:P53671}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:P53671}.; SUBCELLULAR LOCATION: [Isoform LIMK2a]: Cytoplasm {ECO:0000250|UniProtKB:P53671}. Nucleus {ECO:0000250|UniProtKB:P53671}.; SUBCELLULAR LOCATION: [Isoform LIMK2b]: Cytoplasm {ECO:0000250|UniProtKB:P53671}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:P53671}. Nucleus {ECO:0000250|UniProtKB:P53671}.",FALSE
"P18654",0.187111036499992,21.0910550921429,0.646438386447677,0.528914684873277,0.675717105238552,-5.83253554355082,"P18654","P18654","P18654","reviewed","KS6A3_MOUSE","Ribosomal protein S6 kinase alpha-3 (S6K-alpha-3) (EC 2.7.11.1) (90 kDa ribosomal protein S6 kinase 3) (p90-RSK 3) (p90RSK3) (MAP kinase-activated protein kinase 1b) (MAPK-activated protein kinase 1b) (MAPKAP kinase 1b) (MAPKAPK-1b) (Ribosomal S6 kinase 2) (RSK-2) (pp90RSK2)","Rps6ka3 Mapkapk1b Rps6ka-rs1 Rsk2","Mus musculus (Mouse)",740,"intracellular signal transduction [GO:0035556]; negative regulation of apoptotic process [GO:0043066]; positive regulation of transcription by RNA polymerase II [GO:0045944]; response to lipopolysaccharide [GO:0032496]; toll-like receptor signaling pathway [GO:0002224]","GO:0000287; GO:0002224; GO:0004674; GO:0005524; GO:0005654; GO:0005730; GO:0005829; GO:0019901; GO:0032496; GO:0035556; GO:0043066; GO:0045944; GO:0106310","cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]","ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein kinase binding [GO:0019901]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]","P30309; P28223-1","cytosol [GO:0005829]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein kinase binding [GO:0019901]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; intracellular signal transduction [GO:0035556]; negative regulation of apoptotic process [GO:0043066]; positive regulation of transcription by RNA polymerase II [GO:0045944]; response to lipopolysaccharide [GO:0032496]; toll-like receptor signaling pathway [GO:0002224]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P51812}. Cytoplasm {ECO:0000250|UniProtKB:P51812}.",FALSE
"P61021",0.6589686785,18.3887077178571,0.646294785988268,0.529004840945981,0.675731504256378,-5.83262675171305,"P61021","P61021","P61021","reviewed","RAB5B_MOUSE","Ras-related protein Rab-5B (EC 3.6.5.2)","Rab5b","Mus musculus (Mouse)",215,"antigen processing and presentation [GO:0019882]; endosome organization [GO:0007032]; plasma membrane to endosome transport [GO:0048227]; protein transport [GO:0015031]; regulation of endocytosis [GO:0030100]","GO:0003924; GO:0003925; GO:0005525; GO:0005886; GO:0007032; GO:0015031; GO:0019003; GO:0019882; GO:0030100; GO:0030139; GO:0030672; GO:0030742; GO:0031901; GO:0042470; GO:0048227; GO:0070062","early endosome membrane [GO:0031901]; endocytic vesicle [GO:0030139]; extracellular exosome [GO:0070062]; melanosome [GO:0042470]; plasma membrane [GO:0005886]; synaptic vesicle membrane [GO:0030672]","G protein activity [GO:0003925]; GDP binding [GO:0019003]; GTP binding [GO:0005525]; GTP-dependent protein binding [GO:0030742]; GTPase activity [GO:0003924]","Q5S007","early endosome membrane [GO:0031901]; endocytic vesicle [GO:0030139]; extracellular exosome [GO:0070062]; melanosome [GO:0042470]; plasma membrane [GO:0005886]; synaptic vesicle membrane [GO:0030672]; G protein activity [GO:0003925]; GDP binding [GO:0019003]; GTP binding [GO:0005525]; GTP-dependent protein binding [GO:0030742]; GTPase activity [GO:0003924]; antigen processing and presentation [GO:0019882]; endosome organization [GO:0007032]; plasma membrane to endosome transport [GO:0048227]; protein transport [GO:0015031]; regulation of endocytosis [GO:0030100]","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P61020}; Lipid-anchor {ECO:0000250|UniProtKB:P61020}; Cytoplasmic side {ECO:0000250|UniProtKB:P61020}. Early endosome membrane {ECO:0000305|PubMed:7789520}; Lipid-anchor {ECO:0000250|UniProtKB:P61020}. Melanosome {ECO:0000250|UniProtKB:P61020}.",FALSE
"Q3UTQ7",-0.306788834000003,15.9161471892857,-0.645724921094655,0.52936270278457,0.675953471005283,-5.83298851570891,"Q3UTQ7","Q3UTQ7","Q3UTQ7","reviewed","PRD10_MOUSE","PR domain zinc finger protein 10 (PR domain-containing protein 10) (Tristanin)","Prdm10 Gm1112 Tris","Mus musculus (Mouse)",1184,"methylation [GO:0032259]; positive regulation of DNA-templated transcription [GO:0045893]","GO:0000785; GO:0003677; GO:0003700; GO:0005634; GO:0008168; GO:0008270; GO:0032259; GO:0045893","chromatin [GO:0000785]; nucleus [GO:0005634]","DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; methyltransferase activity [GO:0008168]; zinc ion binding [GO:0008270]","","chromatin [GO:0000785]; nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; methyltransferase activity [GO:0008168]; zinc ion binding [GO:0008270]; methylation [GO:0032259]; positive regulation of DNA-templated transcription [GO:0045893]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:Q9NQV6}.",FALSE
"P61406",0.706048831499998,16.6914301414286,0.645607746258919,0.529436302859982,0.675953471005283,-5.83306286409406,"P61406","P61406","P61406","reviewed","EST1A_MOUSE","Telomerase-binding protein EST1A (EC 3.1.-.-) (Ever shorter telomeres 1A) (Nonsense mediated mRNA decay factor SMG6) (Smg-6 homolog)","Smg6 Est1a Kiaa0732","Mus musculus (Mouse)",1418,"negative regulation of telomere capping [GO:1904354]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of telomere maintenance [GO:0032204]","GO:0000184; GO:0000781; GO:0004521; GO:0005634; GO:0005730; GO:0005737; GO:0005829; GO:0005886; GO:0032204; GO:0035145; GO:0036064; GO:0042162; GO:0043021; GO:0046872; GO:0070034; GO:0070182; GO:1904354","chromosome, telomeric region [GO:0000781]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; exon-exon junction complex [GO:0035145]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]","DNA polymerase binding [GO:0070182]; metal ion binding [GO:0046872]; ribonucleoprotein complex binding [GO:0043021]; RNA endonuclease activity [GO:0004521]; telomerase RNA binding [GO:0070034]; telomeric DNA binding [GO:0042162]","","chromosome, telomeric region [GO:0000781]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; exon-exon junction complex [GO:0035145]; nucleolus [GO:0005730]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; DNA polymerase binding [GO:0070182]; metal ion binding [GO:0046872]; ribonucleoprotein complex binding [GO:0043021]; RNA endonuclease activity [GO:0004521]; telomerase RNA binding [GO:0070034]; telomeric DNA binding [GO:0042162]; negative regulation of telomere capping [GO:1904354]; nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of telomere maintenance [GO:0032204]","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250|UniProtKB:Q86US8}. Chromosome, telomere {ECO:0000250|UniProtKB:Q86US8}. Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q86US8}. Note=Particularly enriched in the nucleolus. {ECO:0000250|UniProtKB:Q86US8}.",FALSE
"P53995",0.4037436745,17.6258564907143,0.645602018940472,0.529439900462639,0.675953471005283,-5.83306649780034,"P53995","P53995","P53995","reviewed","APC1_MOUSE","Anaphase-promoting complex subunit 1 (APC1) (Cyclosome subunit 1) (Mitotic checkpoint regulator) (Testis-specific gene 24 protein)","Anapc1 Mcpr Tsg24","Mus musculus (Mouse)",1944,"anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; protein branched polyubiquitination [GO:0141198]; protein K11-linked ubiquitination [GO:0070979]; protein K48-linked ubiquitination [GO:0070936]","GO:0005634; GO:0005680; GO:0031145; GO:0051301; GO:0070936; GO:0070979; GO:0141198","anaphase-promoting complex [GO:0005680]; nucleus [GO:0005634]","","","anaphase-promoting complex [GO:0005680]; nucleus [GO:0005634]; anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; protein branched polyubiquitination [GO:0141198]; protein K11-linked ubiquitination [GO:0070979]; protein K48-linked ubiquitination [GO:0070936]","",FALSE
"Q8VDP3",-0.2213338075,21.4637275835714,-0.64549260443686,0.529508631607971,0.675953471005283,-5.83313591021034,"Q8VDP3","Q8VDP3","Q8VDP3","reviewed","MICA1_MOUSE","[F-actin]-monooxygenase MICAL1 (EC 1.14.13.225) (EC 1.6.3.1) (Molecule interacting with CasL protein 1) (MICAL-1) (mMical1) (NEDD9-interacting protein with calponin homology and LIM domains)","Mical1 Mical Nical","Mus musculus (Mouse)",1048,"actin filament depolymerization [GO:0030042]; negative regulation of apoptotic process [GO:0043066]; regulation of regulated secretory pathway [GO:1903305]; sulfur oxidation [GO:0019417]","GO:0003779; GO:0004497; GO:0005654; GO:0005737; GO:0005829; GO:0005884; GO:0005886; GO:0010008; GO:0016709; GO:0017124; GO:0019417; GO:0019901; GO:0030042; GO:0030496; GO:0031267; GO:0036064; GO:0043066; GO:0045171; GO:0046872; GO:0071949; GO:0106294; GO:0120501; GO:1903305; GO:1990026","actin filament [GO:0005884]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome membrane [GO:0010008]; hippocampal mossy fiber expansion [GO:1990026]; intercellular bridge [GO:0045171]; midbody [GO:0030496]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]","actin binding [GO:0003779]; F-actin monooxygenase activity [GO:0120501]; FAD binding [GO:0071949]; metal ion binding [GO:0046872]; monooxygenase activity [GO:0004497]; NADPH oxidase H202-forming activity [GO:0106294]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen [GO:0016709]; protein kinase binding [GO:0019901]; SH3 domain binding [GO:0017124]; small GTPase binding [GO:0031267]","Q91VJ4; A4GW50","actin filament [GO:0005884]; ciliary basal body [GO:0036064]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome membrane [GO:0010008]; hippocampal mossy fiber expansion [GO:1990026]; intercellular bridge [GO:0045171]; midbody [GO:0030496]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; actin binding [GO:0003779]; F-actin monooxygenase activity [GO:0120501]; FAD binding [GO:0071949]; metal ion binding [GO:0046872]; monooxygenase activity [GO:0004497]; NADPH oxidase H202-forming activity [GO:0106294]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen [GO:0016709]; protein kinase binding [GO:0019901]; SH3 domain binding [GO:0017124]; small GTPase binding [GO:0031267]; actin filament depolymerization [GO:0030042]; negative regulation of apoptotic process [GO:0043066]; regulation of regulated secretory pathway [GO:1903305]; sulfur oxidation [GO:0019417]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8TDZ2}. Cytoplasm, cytoskeleton {ECO:0000250|UniProtKB:Q8TDZ2}. Endosome membrane {ECO:0000250|UniProtKB:Q8TDZ2}. Midbody {ECO:0000250|UniProtKB:Q8TDZ2}.",FALSE
"Q8VE95",0.5327679055,17.1518054892857,0.64538987742469,0.529573166462346,0.675953471005283,-5.83320107005964,"Q8VE95","Q8VE95","Q8VE95","reviewed","CH082_MOUSE","UPF0598 protein C8orf82 homolog","","Mus musculus (Mouse)",218,"","GO:0005739","mitochondrion [GO:0005739]","","","mitochondrion [GO:0005739]","",FALSE
"Q9CXJ1",0.218724057499998,17.1614744721429,0.644972470049975,0.529835434736355,0.676167940414832,-5.83346573210265,"Q9CXJ1","Q9CXJ1","Q9CXJ1","reviewed","SYEM_MOUSE","Nondiscriminating glutamyl-tRNA synthetase EARS2, mitochondrial (EC 6.1.1.24) (Glutamate--tRNA(Gln) ligase EARS2, mitochondrial) (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS) (Mitochondrial glutamyl-tRNA synthetase) (mtGluRS)","Ears2 Kiaa1970","Mus musculus (Mouse)",523,"glutamyl-tRNA aminoacylation [GO:0006424]; tRNA aminoacylation for mitochondrial protein translation [GO:0070127]","GO:0000049; GO:0004818; GO:0005524; GO:0005739; GO:0005759; GO:0006424; GO:0008270; GO:0050561; GO:0070127","mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]","ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; glutamate-tRNA(Gln) ligase activity [GO:0050561]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]","","mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; glutamate-tRNA(Gln) ligase activity [GO:0050561]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; glutamyl-tRNA aminoacylation [GO:0006424]; tRNA aminoacylation for mitochondrial protein translation [GO:0070127]","SUBCELLULAR LOCATION: Mitochondrion matrix {ECO:0000250|UniProtKB:Q5JPH6}.",FALSE
"Q9EQG9",0.174522136999994,18.8143835614286,0.644849102555571,0.529912963942013,0.676167940414832,-5.83354392401518,"Q9EQG9","Q9EQG9","Q9EQG9","reviewed","CERT_MOUSE","Ceramide transfer protein (CERT) (Collagen type IV alpha-3-binding protein) (Goodpasture antigen-binding protein) (GPBP) (START domain-containing protein 11) (StARD11) (StAR-related lipid transfer protein 11)","Cert1 Cert Col4a3bp Stard11","Mus musculus (Mouse)",624,"cell morphogenesis [GO:0000902]; cell population proliferation [GO:0008283]; ceramide metabolic process [GO:0006672]; endoplasmic reticulum organization [GO:0007029]; ER to Golgi ceramide transport [GO:0035621]; heart morphogenesis [GO:0003007]; in utero embryonic development [GO:0001701]; intermembrane sphingolipid transfer [GO:0120012]; lipid homeostasis [GO:0055088]; mitochondrion organization [GO:0007005]; muscle contraction [GO:0006936]; response to endoplasmic reticulum stress [GO:0034976]; signal transduction [GO:0007165]","GO:0000902; GO:0001701; GO:0003007; GO:0005654; GO:0005739; GO:0005783; GO:0005794; GO:0005829; GO:0006672; GO:0006936; GO:0007005; GO:0007029; GO:0007165; GO:0008283; GO:0016020; GO:0016301; GO:0034976; GO:0035621; GO:0048471; GO:0055088; GO:0097001; GO:0120012; GO:0120017","cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]","ceramide binding [GO:0097001]; ceramide transfer activity [GO:0120017]; kinase activity [GO:0016301]","","cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; perinuclear region of cytoplasm [GO:0048471]; ceramide binding [GO:0097001]; ceramide transfer activity [GO:0120017]; kinase activity [GO:0016301]; cell morphogenesis [GO:0000902]; cell population proliferation [GO:0008283]; ceramide metabolic process [GO:0006672]; endoplasmic reticulum organization [GO:0007029]; ER to Golgi ceramide transport [GO:0035621]; heart morphogenesis [GO:0003007]; in utero embryonic development [GO:0001701]; intermembrane sphingolipid transfer [GO:0120012]; lipid homeostasis [GO:0055088]; mitochondrion organization [GO:0007005]; muscle contraction [GO:0006936]; response to endoplasmic reticulum stress [GO:0034976]; signal transduction [GO:0007165]","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9Y5P4}. Golgi apparatus {ECO:0000250|UniProtKB:Q9Y5P4}. Endoplasmic reticulum {ECO:0000250|UniProtKB:Q9Y5P4}. Note=Preferentially localized to the Golgi apparatus. {ECO:0000250|UniProtKB:Q9Y5P4}.",FALSE
"Q8CG64",0.573645800499998,16.0807707778571,0.644638838505272,0.530045117331779,0.676167940414832,-5.83367715980968,"Q8CG64","Q8CG64","Q8CG64","reviewed","FKRP_MOUSE","Ribitol 5-phosphate transferase FKRP (EC 2.7.8.-) (Fukutin-related protein) (EC 2.4.2.-) (Ribitol-5-phosphate transferase)","Fkrp","Mus musculus (Mouse)",494,"adult walking behavior [GO:0007628]; basement membrane organization [GO:0071711]; bone mineralization [GO:0030282]; brain development [GO:0007420]; camera-type eye development [GO:0043010]; central nervous system development [GO:0007417]; connective tissue development [GO:0061448]; connective tissue replacement [GO:0097709]; creatine metabolic process [GO:0006600]; diaphragm development [GO:0060539]; extracellular matrix organization [GO:0030198]; eye development [GO:0001654]; filtration diaphragm assembly [GO:0036058]; gene expression [GO:0010467]; glial cell differentiation [GO:0010001]; glycolytic process [GO:0006096]; glycoprotein biosynthetic process [GO:0009101]; heart development [GO:0007507]; heart morphogenesis [GO:0003007]; in utero embryonic development [GO:0001701]; inflammatory response [GO:0006954]; lipid metabolic process [GO:0006629]; localization of cell [GO:0051674]; maintenance of protein localization in endoplasmic reticulum [GO:0035437]; muscle cell differentiation [GO:0042692]; muscle contraction [GO:0006936]; muscle structure development [GO:0061061]; neuromuscular process [GO:0050905]; neuron migration [GO:0001764]; oxygen metabolic process [GO:0072592]; pentitol metabolic process [GO:0019519]; pentose metabolic process [GO:0019321]; phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0043491]; protein glycosylation [GO:0006486]; protein import [GO:0017038]; protein localization [GO:0008104]; protein modification process [GO:0036211]; protein O-linked mannosylation [GO:0035269]; protein processing [GO:0016485]; protein tetramerization [GO:0051262]; reelin-mediated signaling pathway [GO:0038026]; respiratory system process [GO:0003016]; response to activity [GO:0014823]; response to alcohol [GO:0097305]; response to glucocorticoid [GO:0051384]; response to xenobiotic stimulus [GO:0009410]; skeletal muscle fiber differentiation [GO:0098528]; skeletal muscle organ development [GO:0060538]; skeletal muscle tissue development [GO:0007519]; skeletal muscle tissue regeneration [GO:0043403]; striated muscle cell differentiation [GO:0051146]","GO:0000139; GO:0001654; GO:0001701; GO:0001764; GO:0002162; GO:0003007; GO:0003016; GO:0005615; GO:0005654; GO:0005791; GO:0005794; GO:0005829; GO:0006096; GO:0006486; GO:0006600; GO:0006629; GO:0006936; GO:0006954; GO:0007417; GO:0007420; GO:0007507; GO:0007519; GO:0007628; GO:0008104; GO:0009101; GO:0009410; GO:0010001; GO:0010467; GO:0014823; GO:0016485; GO:0016780; GO:0017038; GO:0019321; GO:0019519; GO:0030198; GO:0030282; GO:0035269; GO:0035437; GO:0036058; GO:0036211; GO:0038026; GO:0042383; GO:0042692; GO:0042802; GO:0043010; GO:0043236; GO:0043403; GO:0043491; GO:0046872; GO:0050905; GO:0051146; GO:0051262; GO:0051384; GO:0051674; GO:0060538; GO:0060539; GO:0061061; GO:0061448; GO:0071711; GO:0072592; GO:0097305; GO:0097709; GO:0098528; GO:0098723","cytosol [GO:0005829]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; nucleoplasm [GO:0005654]; rough endoplasmic reticulum [GO:0005791]; sarcolemma [GO:0042383]; skeletal muscle myofibril [GO:0098723]","dystroglycan binding [GO:0002162]; identical protein binding [GO:0042802]; laminin binding [GO:0043236]; metal ion binding [GO:0046872]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]","","cytosol [GO:0005829]; extracellular space [GO:0005615]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; nucleoplasm [GO:0005654]; rough endoplasmic reticulum [GO:0005791]; sarcolemma [GO:0042383]; skeletal muscle myofibril [GO:0098723]; dystroglycan binding [GO:0002162]; identical protein binding [GO:0042802]; laminin binding [GO:0043236]; metal ion binding [GO:0046872]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; adult walking behavior [GO:0007628]; basement membrane organization [GO:0071711]; bone mineralization [GO:0030282]; brain development [GO:0007420]; camera-type eye development [GO:0043010]; central nervous system development [GO:0007417]; connective tissue development [GO:0061448]; connective tissue replacement [GO:0097709]; creatine metabolic process [GO:0006600]; diaphragm development [GO:0060539]; extracellular matrix organization [GO:0030198]; eye development [GO:0001654]; filtration diaphragm assembly [GO:0036058]; gene expression [GO:0010467]; glial cell differentiation [GO:0010001]; glycolytic process [GO:0006096]; glycoprotein biosynthetic process [GO:0009101]; heart development [GO:0007507]; heart morphogenesis [GO:0003007]; in utero embryonic development [GO:0001701]; inflammatory response [GO:0006954]; lipid metabolic process [GO:0006629]; localization of cell [GO:0051674]; maintenance of protein localization in endoplasmic reticulum [GO:0035437]; muscle cell differentiation [GO:0042692]; muscle contraction [GO:0006936]; muscle structure development [GO:0061061]; neuromuscular process [GO:0050905]; neuron migration [GO:0001764]; oxygen metabolic process [GO:0072592]; pentitol metabolic process [GO:0019519]; pentose metabolic process [GO:0019321]; phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0043491]; protein glycosylation [GO:0006486]; protein import [GO:0017038]; protein localization [GO:0008104]; protein modification process [GO:0036211]; protein O-linked mannosylation [GO:0035269]; protein processing [GO:0016485]; protein tetramerization [GO:0051262]; reelin-mediated signaling pathway [GO:0038026]; respiratory system process [GO:0003016]; response to activity [GO:0014823]; response to alcohol [GO:0097305]; response to glucocorticoid [GO:0051384]; response to xenobiotic stimulus [GO:0009410]; skeletal muscle fiber differentiation [GO:0098528]; skeletal muscle organ development [GO:0060538]; skeletal muscle tissue development [GO:0007519]; skeletal muscle tissue regeneration [GO:0043403]; striated muscle cell differentiation [GO:0051146]","SUBCELLULAR LOCATION: Golgi apparatus membrane {ECO:0000269|PubMed:12471058, ECO:0000269|PubMed:17554798, ECO:0000269|PubMed:26923585}; Single-pass type II membrane protein {ECO:0000305}. Secreted {ECO:0000269|PubMed:19900540}. Cell membrane, sarcolemma {ECO:0000269|PubMed:17452335}. Rough endoplasmic reticulum {ECO:0000250|UniProtKB:Q9H9S5}. Cytoplasm {ECO:0000269|PubMed:29416295}. Note=The N-terminal hydrophobic domain is cleaved after translocation to the Golgi apparatus and the protein is secreted (PubMed:19900540). Localization at the cell membrane may require the presence of dystroglycan (PubMed:17452335). At the Golgi apparatus localizes to the middle-to-trans-cisternae (PubMed:12471058, PubMed:17554798). Detected in rough endoplasmic reticulum in myocytes (By similarity). {ECO:0000250|UniProtKB:Q9H9S5, ECO:0000269|PubMed:12471058, ECO:0000269|PubMed:17452335, ECO:0000269|PubMed:17554798, ECO:0000269|PubMed:19900540}.",FALSE
"Q9CQ43",0.522017159999997,16.5201610835714,0.644567774734322,0.530089785956369,0.676167940414832,-5.83372218083764,"Q9CQ43","Q9CQ43","Q9CQ43","reviewed","DUT_MOUSE","Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23)","Dut Dutp","Mus musculus (Mouse)",162,"dTMP biosynthetic process [GO:0006231]; dUMP biosynthetic process [GO:0006226]; dUTP catabolic process [GO:0046081]","GO:0000287; GO:0004170; GO:0005634; GO:0005654; GO:0005739; GO:0006226; GO:0006231; GO:0046081","mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","dUTP diphosphatase activity [GO:0004170]; magnesium ion binding [GO:0000287]","","mitochondrion [GO:0005739]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; dUTP diphosphatase activity [GO:0004170]; magnesium ion binding [GO:0000287]; dTMP biosynthetic process [GO:0006231]; dUMP biosynthetic process [GO:0006226]; dUTP catabolic process [GO:0046081]","SUBCELLULAR LOCATION: Nucleus {ECO:0000250|UniProtKB:P33316}.",FALSE
